Time (EET),Open,High,Low,Close,Volume
2003.12.19 00:00:00,1.77357,1.77402,1.76141,1.76494,190046.3007
2003.12.22 00:00:00,1.76703,1.76703,1.75978,1.76273,183446.3119
2003.12.23 00:00:00,1.7626,1.76678,1.76224,1.76307,175758.5094
2003.12.24 00:00:00,1.76324,1.7761,1.76264,1.7751,175900.1834
2003.12.25 00:00:00,1.77502,1.77585,1.77169,1.77295,77966.0076
2003.12.26 00:00:00,1.77198,1.77604,1.76949,1.77113,153329.1936
2003.12.29 00:00:00,1.77153,1.77693,1.77006,1.77337,180964.3399
2003.12.30 00:00:00,1.7734,1.78138,1.77237,1.7774,176598.8159
2003.12.31 00:00:00,1.77714,1.7941,1.7763,1.7856,173471.8963
2004.01.01 00:00:00,1.78573,1.78813,1.78111,1.78271,27554.17
2004.01.02 00:00:00,1.78312,1.79487,1.77854,1.79304,177189.2489
2004.01.05 00:00:00,1.7917,1.81036,1.79162,1.80646,182658.0101
2004.01.06 00:00:00,1.80643,1.82766,1.80459,1.82135,187744.893
2004.01.07 00:00:00,1.8214,1.82595,1.81204,1.81757,189501.2316
2004.01.08 00:00:00,1.81788,1.8361,1.81052,1.83361,200761.7631
2004.01.09 00:00:00,1.83345,1.84948,1.82772,1.8475,184208.5838
2004.01.12 00:00:00,1.84718,1.85772,1.84494,1.84555,189279.4062
2004.01.13 00:00:00,1.8456,1.85345,1.83997,1.8474,189038.9015
2004.01.14 00:00:00,1.84719,1.84875,1.83116,1.83271,189579.0582
2004.01.15 00:00:00,1.83283,1.83472,1.8178,1.8223,188266.0179
2004.01.16 00:00:00,1.8225,1.82672,1.79312,1.79802,188732.4189
2004.01.19 00:00:00,1.79648,1.80189,1.78229,1.78315,182469.233
2004.01.20 00:00:00,1.78309,1.82173,1.78231,1.82049,187270.0768
2004.01.21 00:00:00,1.82046,1.83693,1.81472,1.83218,189634.6368
2004.01.22 00:00:00,1.83235,1.84772,1.83107,1.84432,186950.0349
2004.01.23 00:00:00,1.84425,1.85204,1.81699,1.82579,189243.2111
2004.01.26 00:00:00,1.82287,1.83062,1.81049,1.81458,189755.7297
2004.01.27 00:00:00,1.81451,1.82887,1.8019,1.82757,194933.1366
2004.01.28 00:00:00,1.82765,1.83819,1.81692,1.81856,189137.1578
2004.01.29 00:00:00,1.81832,1.82678,1.80851,1.81609,225352.5339
2004.01.30 00:00:00,1.81603,1.8261,1.8058,1.82387,197253.44
2004.02.02 00:00:00,1.82277,1.82705,1.81354,1.81952,189041.325
2004.02.03 00:00:00,1.81934,1.84226,1.81906,1.83895,186748.214
2004.02.04 00:00:00,1.83909,1.84008,1.8283,1.83147,187025.6863
2004.02.05 00:00:00,1.83142,1.84245,1.83025,1.83439,187324.1894
2004.02.06 00:00:00,1.83426,1.85163,1.83141,1.84724,186971.9417
2004.02.09 00:00:00,1.84325,1.8627,1.84044,1.86082,193566.457
2004.02.10 00:00:00,1.86082,1.87334,1.85788,1.8676,185836.2844
2004.02.11 00:00:00,1.8678,1.89211,1.86461,1.89086,184724.7815
2004.02.12 00:00:00,1.89115,1.89514,1.88788,1.89244,192611.3727
2004.02.13 00:00:00,1.89246,1.8986,1.87856,1.8851,186042.9794
2004.02.16 00:00:00,1.88394,1.8916,1.88125,1.88987,189551.4208
2004.02.17 00:00:00,1.89002,1.90821,1.88677,1.90468,188274.7757
2004.02.18 00:00:00,1.90459,1.91403,1.88387,1.88876,192020.3176
2004.02.19 00:00:00,1.8891,1.89786,1.88636,1.8939,186921.2549
2004.02.20 00:00:00,1.89429,1.89972,1.85616,1.86128,187808.8963
2004.02.23 00:00:00,1.86037,1.87051,1.8457,1.86777,186546.3289
2004.02.24 00:00:00,1.8679,1.89374,1.86204,1.89116,188867.2443
2004.02.25 00:00:00,1.89105,1.89437,1.86911,1.87011,201596.3636
2004.02.26 00:00:00,1.87022,1.87772,1.85508,1.86179,188373.91
2004.02.27 00:00:00,1.86172,1.86887,1.84683,1.86825,191421.1916
2004.03.01 00:00:00,1.86742,1.87469,1.8642,1.86919,188841.4656
2004.03.02 00:00:00,1.86928,1.87041,1.83493,1.84051,194542.8856
2004.03.03 00:00:00,1.84095,1.84102,1.81564,1.82969,190385.4474
2004.03.04 00:00:00,1.8295,1.8374,1.81992,1.82339,190519.6347
2004.03.05 00:00:00,1.82324,1.84955,1.81741,1.84589,188177.3536
2004.03.08 00:00:00,1.84808,1.85441,1.84184,1.85056,189597.1993
2004.03.09 00:00:00,1.85079,1.85865,1.82219,1.82685,193502.2828
2004.03.10 00:00:00,1.827,1.82821,1.7961,1.80232,185696.6034
2004.03.11 00:00:00,1.8023,1.81492,1.7926,1.81119,187607.5891
2004.03.12 00:00:00,1.8112,1.81407,1.7906,1.80336,188518.487
2004.03.15 00:00:00,1.796,1.81163,1.79412,1.80516,187252.3621
2004.03.16 00:00:00,1.80522,1.81954,1.80032,1.81232,188525.7782
2004.03.17 00:00:00,1.81261,1.81808,1.8067,1.81657,188565.0627
2004.03.18 00:00:00,1.81659,1.84025,1.81542,1.83495,189016.3234
2004.03.19 00:00:00,1.83503,1.83687,1.82546,1.83336,186384.7412
2004.03.22 00:00:00,1.833,1.8497,1.82637,1.84663,186521.5104
2004.03.23 00:00:00,1.84688,1.85386,1.84065,1.84962,184257.997
2004.03.24 00:00:00,1.8495,1.85388,1.82183,1.82552,198261.9483
2004.03.25 00:00:00,1.82537,1.82614,1.79904,1.80683,197791.123
2004.03.26 00:00:00,1.8066,1.82352,1.8003,1.81586,187106.2993
2004.03.29 01:00:00,1.81284,1.82254,1.80652,1.81907,191916.7157
2004.03.30 01:00:00,1.81902,1.83015,1.81762,1.82721,196775.5282
2004.03.31 01:00:00,1.82732,1.84618,1.82442,1.84608,188156.5193
2004.04.01 01:00:00,1.84596,1.86005,1.83797,1.857,190990.2971
2004.04.02 01:00:00,1.85705,1.85741,1.8262,1.82877,187507.2732
2004.04.05 00:00:00,1.8295,1.83053,1.81071,1.82102,191670.5573
2004.04.06 00:00:00,1.82116,1.84447,1.81949,1.84345,191644.3899
2004.04.07 00:00:00,1.84324,1.84444,1.83369,1.84002,189304.4577
2004.04.08 00:00:00,1.8399,1.84662,1.8281,1.83418,188537.5591
2004.04.09 00:00:00,1.83418,1.83477,1.82648,1.83357,174291.7648
2004.04.12 00:00:00,1.83396,1.84096,1.83085,1.8393,188983.2926
2004.04.13 00:00:00,1.83938,1.8424,1.81293,1.8192,192984.6955
2004.04.14 00:00:00,1.81967,1.81967,1.78491,1.7914,192295.627
2004.04.15 00:00:00,1.79119,1.79949,1.7762,1.79263,202202.0978
2004.04.16 00:00:00,1.79297,1.80585,1.78366,1.79785,189965.7728
2004.04.19 00:00:00,1.79822,1.81437,1.79639,1.80853,193882.4849
2004.04.20 00:00:00,1.80851,1.80872,1.78491,1.78597,187754.8038
2004.04.21 00:00:00,1.78598,1.78623,1.76568,1.77465,190138.2305
2004.04.22 00:00:00,1.77464,1.77621,1.76263,1.77577,188005.3648
2004.04.23 00:00:00,1.77595,1.78141,1.76428,1.77117,187720.2529
2004.04.26 00:00:00,1.77254,1.78971,1.76654,1.78712,224984.6474
2004.04.27 00:00:00,1.78685,1.79436,1.78206,1.79215,190587.0213
2004.04.28 00:00:00,1.79235,1.797,1.77025,1.77129,189100.1141
2004.04.29 00:00:00,1.77142,1.78117,1.75814,1.77361,188266.3284
2004.04.30 00:00:00,1.77352,1.78047,1.76616,1.77817,186929.6306
2004.05.03 00:00:00,1.77912,1.7799,1.76891,1.77262,188636.1928
2004.05.04 00:00:00,1.77275,1.79711,1.7703,1.79645,197505.4907
2004.05.05 00:00:00,1.79659,1.80191,1.7876,1.79321,190668.423
2004.05.06 00:00:00,1.79342,1.79852,1.78787,1.79635,203717.5993
2004.05.07 00:00:00,1.79662,1.8031,1.78244,1.78649,189750.4341
2004.05.10 00:00:00,1.78578,1.78693,1.77051,1.77691,196256.934
2004.05.11 00:00:00,1.77697,1.77755,1.75348,1.75596,190593.2255
2004.05.12 00:00:00,1.75615,1.78038,1.75557,1.77275,189998.2898
2004.05.13 00:00:00,1.77296,1.77468,1.75723,1.76213,191361.5747
2004.05.14 00:00:00,1.76246,1.76442,1.74834,1.7611,191466.1027
2004.05.17 00:00:00,1.7613,1.77462,1.75711,1.76975,192955.6232
2004.05.18 00:00:00,1.77009,1.77145,1.76129,1.76785,190990.0371
2004.05.19 00:00:00,1.76799,1.78579,1.76295,1.78305,191330.1533
2004.05.20 00:00:00,1.78325,1.78505,1.76403,1.77716,190442.7719
2004.05.21 00:00:00,1.77753,1.79559,1.77334,1.78735,190847.6539
2004.05.24 00:00:00,1.788,1.79381,1.78218,1.78949,190986.4423
2004.05.25 00:00:00,1.78969,1.81476,1.78884,1.8132,199070.7494
2004.05.26 00:00:00,1.81367,1.82007,1.80926,1.81389,196930.616
2004.05.27 00:00:00,1.81405,1.84012,1.8101,1.83774,203556.9156
2004.05.28 00:00:00,1.83788,1.84213,1.8294,1.83286,185724.4065
2004.05.31 00:00:00,1.83296,1.83715,1.82973,1.83227,140079.2393
2004.06.01 00:00:00,1.83239,1.84137,1.82762,1.83955,192930.4141
2004.06.02 00:00:00,1.83959,1.84868,1.83045,1.83436,185924.0697
2004.06.03 00:00:00,1.83476,1.84316,1.82839,1.84078,191028.5754
2004.06.04 00:00:00,1.8408,1.84496,1.83243,1.84062,191408.3714
2004.06.07 00:00:00,1.84108,1.8481,1.83474,1.84146,225678.1739
2004.06.08 00:00:00,1.84144,1.84567,1.83276,1.83582,192245.0777
2004.06.09 00:00:00,1.83621,1.84194,1.82537,1.83017,195247.979
2004.06.10 00:00:00,1.83044,1.84459,1.81911,1.84313,192206.4501
2004.06.11 00:00:00,1.84323,1.84352,1.81629,1.81947,190458.9474
2004.06.14 00:00:00,1.81869,1.81907,1.80439,1.8115,195619.24
2004.06.15 00:00:00,1.81157,1.83333,1.8107,1.83221,196903.4817
2004.06.16 00:00:00,1.83246,1.83537,1.82312,1.82777,188984.6228
2004.06.17 00:00:00,1.82806,1.83853,1.82384,1.83492,191142.133
2004.06.18 00:00:00,1.83498,1.84009,1.82513,1.8383,190762.4557
2004.06.21 00:00:00,1.83868,1.84107,1.82771,1.83166,190838.5815
2004.06.22 00:00:00,1.83169,1.83494,1.81764,1.821,197495.575
2004.06.23 00:00:00,1.82096,1.82867,1.81411,1.81584,188619.9011
2004.06.24 00:00:00,1.81606,1.82926,1.81052,1.82513,193814.5426
2004.06.25 00:00:00,1.82514,1.82718,1.81709,1.82707,200209.7026
2004.06.28 00:00:00,1.82661,1.83399,1.82076,1.83054,191190.5502
2004.06.29 00:00:00,1.83039,1.83068,1.80478,1.8074,205370.8358
2004.06.30 00:00:00,1.80756,1.82072,1.80122,1.81986,188757.5979
2004.07.01 00:00:00,1.81995,1.82253,1.81169,1.81973,196990.4195
2004.07.02 00:00:00,1.81974,1.83577,1.81657,1.83068,188458.8974
2004.07.05 00:00:00,1.83157,1.83637,1.82685,1.82973,201182.1387
2004.07.06 00:00:00,1.82967,1.84415,1.82749,1.84172,197355.0718
2004.07.07 00:00:00,1.84202,1.85808,1.83925,1.85599,190025.8417
2004.07.08 00:00:00,1.85628,1.85834,1.84697,1.84942,188318.1033
2004.07.09 00:00:00,1.84966,1.86191,1.84885,1.85963,188057.8845
2004.07.12 00:00:00,1.86035,1.8664,1.85694,1.86226,190967.2669
2004.07.13 00:00:00,1.86193,1.86251,1.85186,1.85713,188764.6448
2004.07.14 00:00:00,1.85715,1.86183,1.85349,1.85613,188948.6465
2004.07.15 00:00:00,1.85609,1.85741,1.84797,1.85305,198277.9569
2004.07.16 00:00:00,1.85325,1.87508,1.84782,1.87345,196074.0027
2004.07.19 00:00:00,1.8729,1.87725,1.86669,1.86758,189609.8299
2004.07.20 00:00:00,1.86779,1.8688,1.84908,1.85295,198027.9359
2004.07.21 00:00:00,1.85322,1.85478,1.83222,1.84158,191579.8015
2004.07.22 00:00:00,1.84127,1.84926,1.83555,1.84405,192342.4958
2004.07.23 00:00:00,1.84406,1.84545,1.82992,1.83176,189712.6485
2004.07.26 00:00:00,1.83215,1.84254,1.83087,1.84053,189987.7977
2004.07.27 00:00:00,1.84085,1.84469,1.81985,1.82153,187926.8666
2004.07.28 00:00:00,1.82164,1.82543,1.81496,1.82508,189766.8553
2004.07.29 00:00:00,1.825,1.8287,1.80855,1.81705,189457.3103
2004.07.30 00:00:00,1.81717,1.82462,1.81228,1.81964,189274.1256
2004.08.02 00:00:00,1.81963,1.83348,1.81908,1.82737,194936.1406
2004.08.03 00:00:00,1.82769,1.82865,1.8171,1.8268,189727.0614
2004.08.04 00:00:00,1.82671,1.82671,1.81512,1.8255,189573.892
2004.08.05 00:00:00,1.82553,1.8295,1.8192,1.82402,188228.3329
2004.08.06 00:00:00,1.82392,1.84664,1.82024,1.84142,188701.1698
2004.08.09 00:00:00,1.84321,1.84442,1.83787,1.84105,190039.1002
2004.08.10 00:00:00,1.84142,1.8422,1.82538,1.82723,184608.4198
2004.08.11 00:00:00,1.82725,1.83237,1.82467,1.8297,187394.0918
2004.08.12 00:00:00,1.82977,1.83476,1.81985,1.82252,185870.9224
2004.08.13 00:00:00,1.8225,1.84577,1.81349,1.84352,188303.624
2004.08.16 00:00:00,1.84333,1.84638,1.8375,1.8404,188297.3945
2004.08.17 00:00:00,1.84045,1.84326,1.82653,1.8283,202578.0365
2004.08.18 00:00:00,1.82846,1.83014,1.82067,1.82379,187472.2325
2004.08.19 00:00:00,1.82394,1.83444,1.81975,1.83259,189885.8553
2004.08.20 00:00:00,1.83292,1.83381,1.81592,1.81987,191323.8991
2004.08.23 00:00:00,1.81891,1.82092,1.80649,1.80826,192295.6114
2004.08.24 00:00:00,1.80833,1.80941,1.78826,1.79237,187816.2943
2004.08.25 00:00:00,1.79258,1.80091,1.78979,1.79644,184655.4413
2004.08.26 00:00:00,1.79667,1.79875,1.79156,1.79633,187423.4985
2004.08.27 00:00:00,1.79659,1.80375,1.78865,1.79048,191472.3047
2004.08.30 00:00:00,1.79054,1.79776,1.78525,1.79474,184517.6669
2004.08.31 00:00:00,1.79476,1.8067,1.79055,1.80252,193596.0118
2004.09.01 00:00:00,1.80252,1.80379,1.78923,1.79293,180705.0357
2004.09.02 00:00:00,1.79317,1.79737,1.78655,1.79063,187277.3382
2004.09.03 00:00:00,1.79107,1.79242,1.77379,1.77663,188731.7256
2004.09.06 00:00:00,1.77673,1.78211,1.7743,1.78002,188051.878
2004.09.07 00:00:00,1.77978,1.78474,1.77085,1.77325,183984.1424
2004.09.08 00:00:00,1.77338,1.79066,1.77139,1.78608,185277.6174
2004.09.09 00:00:00,1.78633,1.78792,1.78129,1.78601,187616.9851
2004.09.10 00:00:00,1.78623,1.80237,1.78614,1.79653,188001.6488
2004.09.13 00:00:00,1.79845,1.80122,1.79303,1.79672,190441.6622
2004.09.14 00:00:00,1.79686,1.80352,1.79411,1.79778,183498.3308
2004.09.15 00:00:00,1.79789,1.79803,1.77409,1.77703,185122.8643
2004.09.16 00:00:00,1.77735,1.79521,1.77586,1.79314,182758.7172
