Time (EET),Open,High,Low,Close,Volume
2021.01.05 05:00:00,1.35869,1.35964,1.35794,1.35863,4228.4
2021.01.05 06:00:00,1.35864,1.35907,1.35813,1.35876,3987.42
2021.01.05 07:00:00,1.3587,1.36032,1.3587,1.35982,3716.01
2021.01.05 08:00:00,1.35983,1.36132,1.35904,1.36069,5191.6
2021.01.05 09:00:00,1.36072,1.36099,1.35615,1.35702,6679.62
2021.01.05 10:00:00,1.35698,1.35944,1.35547,1.356,11787.08
2021.01.05 11:00:00,1.35601,1.359,1.35571,1.35735,8338.86
2021.01.05 12:00:00,1.35735,1.35945,1.35712,1.35865,6694.26
2021.01.05 13:00:00,1.35864,1.3608,1.35832,1.35906,6922.45
2021.01.05 14:00:00,1.35906,1.3594,1.35699,1.3585,10025.42
2021.01.05 15:00:00,1.35845,1.35942,1.35595,1.35679,8457.58
2021.01.05 16:00:00,1.35679,1.36023,1.35644,1.36009,9549.83
2021.01.05 17:00:00,1.35994,1.3605,1.35727,1.3594,11108.14
2021.01.05 18:00:00,1.35939,1.36246,1.35932,1.36185,9049.91
2021.01.05 19:00:00,1.36185,1.36424,1.36185,1.36335,7649.89
2021.01.05 20:00:00,1.36336,1.36343,1.36141,1.36284,4527.41
2021.01.05 21:00:00,1.36285,1.36355,1.36233,1.363,3659.16
2021.01.05 22:00:00,1.36299,1.36348,1.36235,1.36264,4049.745
2021.01.05 23:00:00,1.36266,1.36298,1.362,1.36295,2076.8
2021.01.06 00:00:00,1.36295,1.36299,1.36203,1.36257,1850.1324
2021.01.06 01:00:00,1.36241,1.36295,1.36194,1.36274,1981.17
2021.01.06 02:00:00,1.36274,1.36475,1.36244,1.36347,6392.99
2021.01.06 03:00:00,1.36347,1.36397,1.35999,1.3607,6503.86
2021.01.06 04:00:00,1.36071,1.36112,1.35924,1.35959,5147.56
2021.01.06 05:00:00,1.35958,1.36118,1.35935,1.36017,3201.81
2021.01.06 06:00:00,1.36015,1.36208,1.36003,1.36098,3796.73
2021.01.06 07:00:00,1.36099,1.36212,1.36077,1.36162,4037.13
2021.01.06 08:00:00,1.36165,1.36324,1.36101,1.36304,3870.46
2021.01.06 09:00:00,1.36295,1.36605,1.36288,1.36591,9474.86
2021.01.06 10:00:00,1.3659,1.36616,1.3621,1.36253,11169.33
2021.01.06 11:00:00,1.36251,1.36462,1.36197,1.36452,9803.4
2021.01.06 12:00:00,1.3645,1.36715,1.36447,1.36562,8874.47
2021.01.06 13:00:00,1.3656,1.36667,1.36489,1.3649,8996.05
2021.01.06 14:00:00,1.36488,1.36548,1.36037,1.36166,11718.52
2021.01.06 15:00:00,1.36165,1.36296,1.35654,1.35656,11260.05
2021.01.06 16:00:00,1.35654,1.35912,1.35389,1.35798,16732.04
2021.01.06 17:00:00,1.35789,1.35907,1.35484,1.35512,14599.02
2021.01.06 18:00:00,1.35513,1.35955,1.3541,1.3591,12521.11
2021.01.06 19:00:00,1.35911,1.36073,1.35886,1.36054,6854.47
2021.01.06 20:00:00,1.36052,1.362,1.36029,1.36173,5188.06
2021.01.06 21:00:00,1.36174,1.36188,1.35965,1.35989,9948.69
2021.01.06 22:00:00,1.35992,1.36267,1.35982,1.36097,9140.8
2021.01.06 23:00:00,1.36098,1.36166,1.36059,1.36101,2162.655
2021.01.07 00:00:00,1.36097,1.36186,1.3603,1.36143,1246.4933
2021.01.07 01:00:00,1.36143,1.36281,1.36072,1.36247,3661.17
2021.01.07 02:00:00,1.36248,1.36341,1.36162,1.36239,3000.4
2021.01.07 03:00:00,1.3624,1.36299,1.36179,1.36208,2903.67
2021.01.07 04:00:00,1.36209,1.36214,1.35728,1.35893,4340.87
2021.01.07 05:00:00,1.35894,1.36026,1.35872,1.3602,2641.29
2021.01.07 06:00:00,1.36019,1.361,1.35975,1.35986,2022.26
2021.01.07 07:00:00,1.35985,1.35998,1.3584,1.35855,3058.27
2021.01.07 08:00:00,1.35853,1.35941,1.35779,1.3591,3493.71
2021.01.07 09:00:00,1.3591,1.36006,1.35653,1.35815,5480.92
2021.01.07 10:00:00,1.35816,1.36273,1.35703,1.36087,11214
2021.01.07 11:00:00,1.36086,1.36172,1.35906,1.35951,9555.5
2021.01.07 12:00:00,1.35951,1.36078,1.35628,1.35698,10490.66
2021.01.07 13:00:00,1.35694,1.35925,1.3565,1.35686,8594.33
2021.01.07 14:00:00,1.35687,1.36099,1.35571,1.36051,9819.62
2021.01.07 15:00:00,1.36047,1.36138,1.35839,1.35887,9208.56
2021.01.07 16:00:00,1.35886,1.36041,1.35634,1.35656,12443.53
2021.01.07 17:00:00,1.35648,1.35745,1.35372,1.35496,12127.84
2021.01.07 18:00:00,1.35491,1.35697,1.35433,1.35498,8018.44
2021.01.07 19:00:00,1.35499,1.35591,1.35331,1.35488,5491.73
2021.01.07 20:00:00,1.35489,1.35727,1.35488,1.35727,4197.22
2021.01.07 21:00:00,1.35723,1.35782,1.35629,1.35713,4014.89
2021.01.07 22:00:00,1.35712,1.35738,1.35576,1.3567,3371.62
2021.01.07 23:00:00,1.3567,1.35713,1.35603,1.35699,2172.775
2021.01.08 00:00:00,1.35686,1.3569,1.35627,1.35627,157.1825
2021.01.08 01:00:00,1.35627,1.35714,1.356,1.35696,1778.76
2021.01.08 02:00:00,1.35696,1.35732,1.35589,1.3561,2799.46
2021.01.08 03:00:00,1.35611,1.35623,1.35389,1.35537,4315.57
2021.01.08 04:00:00,1.3554,1.35648,1.35474,1.35648,1873.87
2021.01.08 05:00:00,1.3565,1.35703,1.35604,1.35636,1727.07
2021.01.08 06:00:00,1.35634,1.35634,1.35566,1.35605,1381.28
2021.01.08 07:00:00,1.35605,1.35711,1.35602,1.35612,1546.15
2021.01.08 08:00:00,1.35612,1.35766,1.35596,1.35742,1951.23
2021.01.08 09:00:00,1.35734,1.35892,1.35712,1.35787,5563.77
2021.01.08 10:00:00,1.35784,1.35863,1.35583,1.35814,11443.18
2021.01.08 11:00:00,1.35815,1.36029,1.35729,1.3601,8487.8
2021.01.08 12:00:00,1.36012,1.36058,1.3581,1.35842,5672.79
2021.01.08 13:00:00,1.35839,1.36016,1.35818,1.35936,5987.38
2021.01.08 14:00:00,1.35934,1.36079,1.35854,1.36015,5635.12
2021.01.08 15:00:00,1.36014,1.36266,1.35756,1.36202,16020.87
2021.01.08 16:00:00,1.36201,1.36362,1.35808,1.35847,15772.08
2021.01.08 17:00:00,1.35846,1.35939,1.3548,1.35905,14576.12
2021.01.08 18:00:00,1.35903,1.35998,1.35653,1.35831,13533.54
2021.01.08 19:00:00,1.35832,1.35873,1.35722,1.358,7016.72
2021.01.08 20:00:00,1.35797,1.358,1.35437,1.3554,6494.66
2021.01.08 21:00:00,1.3554,1.35716,1.35537,1.3564,5140.02
2021.01.08 22:00:00,1.35638,1.35703,1.35604,1.35633,3339.995
2021.01.08 23:00:00,1.35631,1.35767,1.35531,1.35767,5990.769
2021.01.11 00:00:00,1.35654,1.35771,1.35564,1.35642,3836.6003
2021.01.11 01:00:00,1.35632,1.35747,1.35101,1.3519,13726.398
2021.01.11 02:00:00,1.3519,1.35297,1.35163,1.35275,2265.55
2021.01.11 03:00:00,1.35272,1.35284,1.3506,1.351,3424.12
2021.01.11 04:00:00,1.35099,1.35167,1.34963,1.35167,2195.83
2021.01.11 05:00:00,1.35164,1.35168,1.35018,1.35061,2368.58
2021.01.11 06:00:00,1.3506,1.35098,1.34921,1.34996,2424.99
2021.01.11 07:00:00,1.34991,1.35027,1.34936,1.35017,1358.23
2021.01.11 08:00:00,1.35016,1.35146,1.3494,1.3513,3199.32
2021.01.11 09:00:00,1.35125,1.35139,1.34835,1.34835,5882.04
2021.01.11 10:00:00,1.34837,1.35101,1.34831,1.351,8604.58
2021.01.11 11:00:00,1.351,1.35166,1.34922,1.34933,9943.97
2021.01.11 12:00:00,1.34932,1.3503,1.34861,1.34972,5983.79
2021.01.11 13:00:00,1.3497,1.3503,1.34845,1.34861,6111.93
2021.01.11 14:00:00,1.34864,1.34888,1.34647,1.34817,6799.53
2021.01.11 15:00:00,1.34813,1.34833,1.34586,1.34656,7959.93
2021.01.11 16:00:00,1.34656,1.34858,1.34511,1.34566,16196.65
2021.01.11 17:00:00,1.34567,1.34962,1.34526,1.34867,11347.53
2021.01.11 18:00:00,1.34869,1.35264,1.34791,1.35215,8520.65
2021.01.11 19:00:00,1.35212,1.3531,1.35194,1.35261,4479.38
2021.01.11 20:00:00,1.35258,1.35302,1.35217,1.3525,2805.17
2021.01.11 21:00:00,1.35251,1.35355,1.35239,1.35261,2673.1
2021.01.11 22:00:00,1.35261,1.35273,1.35169,1.35206,2353.995
2021.01.11 23:00:00,1.35208,1.35226,1.35094,1.3519,1161.725
2021.01.12 00:00:00,1.3519,1.35199,1.35103,1.35113,3139.3
2021.01.12 01:00:00,1.35131,1.35286,1.35111,1.35242,1524.39
2021.01.12 02:00:00,1.35238,1.35272,1.3511,1.35207,2338.04
2021.01.12 03:00:00,1.35208,1.35312,1.35048,1.35239,2985.68
2021.01.12 04:00:00,1.35239,1.35288,1.3517,1.35243,2010.43
2021.01.12 05:00:00,1.35244,1.35278,1.35209,1.35223,1035.53
2021.01.12 06:00:00,1.35223,1.3527,1.35162,1.35248,1193.15
2021.01.12 07:00:00,1.35249,1.35459,1.35209,1.35443,2291.13
2021.01.12 08:00:00,1.3544,1.35589,1.35388,1.35548,3357.39
2021.01.12 09:00:00,1.35544,1.35683,1.35468,1.35538,5468.52
2021.01.12 10:00:00,1.35536,1.35585,1.35391,1.35548,8060.58
2021.01.12 11:00:00,1.35548,1.36071,1.35433,1.36031,11027.41
2021.01.12 12:00:00,1.36032,1.36059,1.35762,1.35764,6029.86
2021.01.12 13:00:00,1.35765,1.36044,1.35763,1.35872,5484.34
2021.01.12 14:00:00,1.35876,1.3603,1.35823,1.35957,6807.98
2021.01.12 15:00:00,1.35961,1.36023,1.35805,1.35873,8381.36
2021.01.12 16:00:00,1.35874,1.36063,1.35809,1.36007,9379.16
2021.01.12 17:00:00,1.36004,1.36322,1.35904,1.36178,10214.34
2021.01.12 18:00:00,1.36179,1.36366,1.36162,1.36359,6736.04
2021.01.12 19:00:00,1.36358,1.36376,1.36207,1.36248,5323.3
2021.01.12 20:00:00,1.3625,1.36485,1.36217,1.36417,3621.26
2021.01.12 21:00:00,1.36416,1.36678,1.36403,1.36643,4297.03
2021.01.12 22:00:00,1.36637,1.36691,1.36581,1.36659,3385.37
2021.01.12 23:00:00,1.3666,1.36707,1.36625,1.36665,1772.97
2021.01.13 00:00:00,1.36666,1.36713,1.36612,1.3666,3594.6113
2021.01.13 01:00:00,1.36669,1.36699,1.36627,1.36678,1928.17
2021.01.13 02:00:00,1.36678,1.36804,1.36677,1.367,1856.5
2021.01.13 03:00:00,1.36698,1.36835,1.36675,1.368,2711.73
2021.01.13 04:00:00,1.36797,1.36854,1.3678,1.36812,1699.52
2021.01.13 05:00:00,1.36811,1.36932,1.36808,1.36888,1647.25
2021.01.13 06:00:00,1.36886,1.36893,1.36799,1.36799,2256.45
2021.01.13 07:00:00,1.36799,1.36835,1.36753,1.3678,1773.43
2021.01.13 08:00:00,1.3678,1.36809,1.36712,1.36754,2964.49
2021.01.13 09:00:00,1.36755,1.37004,1.36743,1.36813,3946.99
2021.01.13 10:00:00,1.36813,1.36888,1.36624,1.36861,7722.81
2021.01.13 11:00:00,1.36861,1.37014,1.36779,1.36903,8811.82
2021.01.13 12:00:00,1.36902,1.36941,1.36658,1.36713,7219.54
2021.01.13 13:00:00,1.36714,1.3673,1.36538,1.36701,6106.32
2021.01.13 14:00:00,1.36701,1.36847,1.36657,1.36749,6330.51
2021.01.13 15:00:00,1.36749,1.3694,1.36695,1.36821,8244.26
2021.01.13 16:00:00,1.36822,1.36828,1.36449,1.3648,10722.03
2021.01.13 17:00:00,1.36479,1.36683,1.36337,1.36369,9970.88
2021.01.13 18:00:00,1.3637,1.36432,1.36217,1.36301,6527.58
2021.01.13 19:00:00,1.36301,1.36412,1.36122,1.36399,4269.52
2021.01.13 20:00:00,1.36398,1.36526,1.36314,1.36327,2741.06
2021.01.13 21:00:00,1.36327,1.36421,1.3629,1.36307,1981.03
2021.01.13 22:00:00,1.36304,1.36363,1.3626,1.36307,2014.37
2021.01.13 23:00:00,1.36307,1.36416,1.36299,1.364,1176.675
2021.01.14 00:00:00,1.364,1.36481,1.36385,1.36441,779.5412
2021.01.14 01:00:00,1.36451,1.36512,1.36368,1.36482,6032.263
2021.01.14 02:00:00,1.36479,1.36542,1.36425,1.36505,2320.02
2021.01.14 03:00:00,1.36504,1.36559,1.36489,1.36508,1836.54
2021.01.14 04:00:00,1.36508,1.36523,1.3617,1.36418,4337.56
2021.01.14 05:00:00,1.3642,1.36429,1.3629,1.36369,2941.35
2021.01.14 06:00:00,1.36374,1.36435,1.36353,1.36415,1942.96
2021.01.14 07:00:00,1.36414,1.36421,1.36287,1.364,2882.74
2021.01.14 08:00:00,1.36402,1.36417,1.36301,1.36367,3127.73
2021.01.14 09:00:00,1.36363,1.36588,1.36289,1.36572,4389.05
2021.01.14 10:00:00,1.3657,1.3681,1.36524,1.36599,8594.5
2021.01.14 11:00:00,1.366,1.36613,1.36335,1.36525,6801.22
2021.01.14 12:00:00,1.36525,1.3663,1.36472,1.36528,6129.07
2021.01.14 13:00:00,1.36528,1.3658,1.36405,1.36487,5836.48
2021.01.14 14:00:00,1.36489,1.36584,1.3635,1.36363,5607.89
2021.01.14 15:00:00,1.36367,1.36385,1.36212,1.36275,7625.95
2021.01.14 16:00:00,1.36273,1.36588,1.36242,1.36515,8696.95
2021.01.14 17:00:00,1.36515,1.36843,1.36394,1.36803,8761.62
2021.01.14 18:00:00,1.36803,1.36943,1.36682,1.36897,6903.57
2021.01.14 19:00:00,1.36897,1.37112,1.36761,1.36897,4299.91
2021.01.14 20:00:00,1.36898,1.36942,1.36702,1.3674,5930
2021.01.14 21:00:00,1.36739,1.36833,1.36722,1.36822,2415.49
2021.01.14 22:00:00,1.36822,1.37019,1.36813,1.36931,2575.36
2021.01.14 23:00:00,1.36931,1.36977,1.36845,1.36921,2177.35
2021.01.15 00:00:00,1.3692,1.36933,1.36872,1.36895,452.8375
2021.01.15 01:00:00,1.36896,1.36904,1.36818,1.36833,1653.76
2021.01.15 02:00:00,1.36834,1.36989,1.36821,1.36875,2233.37
2021.01.15 03:00:00,1.36875,1.36918,1.36821,1.36837,2442.05
2021.01.15 04:00:00,1.36837,1.369,1.36755,1.36897,1986.82
2021.01.15 05:00:00,1.369,1.36924,1.36819,1.36827,2151.68
2021.01.15 06:00:00,1.36826,1.36851,1.36764,1.36811,1425.47
2021.01.15 07:00:00,1.36809,1.3685,1.36676,1.36749,2110.68
2021.01.15 08:00:00,1.36748,1.3681,1.36583,1.36649,2429.2
2021.01.15 09:00:00,1.36652,1.36779,1.3661,1.36631,3597.56
2021.01.15 10:00:00,1.36633,1.36706,1.36461,1.36503,7231.85
2021.01.15 11:00:00,1.36501,1.36575,1.36378,1.36409,5642.91
2021.01.15 12:00:00,1.36408,1.36612,1.36385,1.36552,4693.27
2021.01.15 13:00:00,1.36552,1.36567,1.36379,1.36396,5458.72
2021.01.15 14:00:00,1.36392,1.36422,1.36136,1.3624,8129.96
2021.01.15 15:00:00,1.36239,1.36354,1.36059,1.36061,6945.32
2021.01.15 16:00:00,1.36062,1.36158,1.35944,1.36008,8823.79
2021.01.15 17:00:00,1.36006,1.36018,1.35727,1.35842,12217.92
2021.01.15 18:00:00,1.35844,1.36059,1.35749,1.35979,6295.49
2021.01.15 19:00:00,1.35979,1.3607,1.35912,1.3606,3436.12
2021.01.15 20:00:00,1.36057,1.36057,1.35779,1.35879,3896.83
2021.01.15 21:00:00,1.35881,1.35921,1.35803,1.35804,1670.79
2021.01.15 22:00:00,1.35802,1.35899,1.35802,1.35842,1753.685
2021.01.15 23:00:00,1.3584,1.35906,1.35767,1.35905,4300.14
2021.01.18 00:00:00,1.36069,1.36084,1.35866,1.35888,4007.5376
2021.01.18 01:00:00,1.35887,1.35996,1.35703,1.35713,3163.775
2021.01.18 02:00:00,1.35714,1.35872,1.3567,1.35796,3941.96
2021.01.18 03:00:00,1.35797,1.35884,1.35755,1.35868,3191.12
2021.01.18 04:00:00,1.35868,1.35903,1.358,1.35879,4234.56
2021.01.18 05:00:00,1.35879,1.3588,1.35735,1.35768,2501.91
2021.01.18 06:00:00,1.35769,1.35769,1.35604,1.35645,1628.73
2021.01.18 07:00:00,1.35645,1.35727,1.35613,1.35724,1575.77
2021.01.18 08:00:00,1.35725,1.35742,1.35642,1.35677,1859.31
2021.01.18 09:00:00,1.35675,1.35708,1.35522,1.35533,4324.98
2021.01.18 10:00:00,1.35531,1.35613,1.35244,1.35283,7221.66
2021.01.18 11:00:00,1.35286,1.35403,1.35201,1.35296,5946.65
2021.01.18 12:00:00,1.35299,1.35475,1.35265,1.35407,4270.31
2021.01.18 13:00:00,1.3541,1.35564,1.35353,1.35495,5454.64
2021.01.18 14:00:00,1.35496,1.35557,1.35316,1.3535,4494.06
2021.01.18 15:00:00,1.3535,1.35579,1.35304,1.35562,3368.4
2021.01.18 16:00:00,1.35563,1.35693,1.35455,1.35662,4890.63
2021.01.18 17:00:00,1.35664,1.35788,1.35629,1.35751,4975.11
2021.01.18 18:00:00,1.35752,1.3583,1.35698,1.35829,3294.94
2021.01.18 19:00:00,1.35829,1.35883,1.35739,1.35821,2337.81
2021.01.18 20:00:00,1.35821,1.35848,1.3579,1.35832,6132.27
2021.01.18 21:00:00,1.35831,1.3588,1.35821,1.35873,4046.27
2021.01.18 22:00:00,1.35875,1.35882,1.35827,1.35875,1952.2
2021.01.18 23:00:00,1.35874,1.35884,1.35861,1.35875,1793.035
2021.01.19 00:00:00,1.35875,1.35899,1.3578,1.35858,585.53
2021.01.19 01:00:00,1.35845,1.35851,1.35788,1.35833,1869.78
2021.01.19 02:00:00,1.35833,1.36,1.35822,1.35941,1935.23
2021.01.19 03:00:00,1.3594,1.3611,1.35931,1.36038,3267.62
2021.01.19 04:00:00,1.36039,1.36153,1.36009,1.36027,3143.29
2021.01.19 05:00:00,1.36029,1.36077,1.35986,1.36065,3149.56
2021.01.19 06:00:00,1.36064,1.36071,1.36016,1.36059,1356
2021.01.19 07:00:00,1.36061,1.36109,1.36019,1.36094,2249.78
2021.01.19 08:00:00,1.36094,1.36104,1.36015,1.36079,1928.6
2021.01.19 09:00:00,1.36081,1.36091,1.3585,1.36042,6108.57
2021.01.19 10:00:00,1.36042,1.36121,1.35905,1.36038,6915.78
2021.01.19 11:00:00,1.36038,1.36131,1.35967,1.36082,5771.09
2021.01.19 12:00:00,1.36086,1.36277,1.36077,1.36169,6492.76
2021.01.19 13:00:00,1.36171,1.36258,1.36113,1.36144,3958.01
2021.01.19 14:00:00,1.36143,1.3621,1.36055,1.36092,4197.05
2021.01.19 15:00:00,1.36091,1.36208,1.36044,1.36162,4287.36
2021.01.19 16:00:00,1.36163,1.36211,1.36068,1.36153,5986.95
2021.01.19 17:00:00,1.36153,1.36253,1.36048,1.3619,6905
2021.01.19 18:00:00,1.36191,1.36283,1.36104,1.36265,4688.49
2021.01.19 19:00:00,1.36262,1.36291,1.36168,1.36257,3081.35
2021.01.19 20:00:00,1.36259,1.36289,1.36199,1.3626,3438.83
2021.01.19 21:00:00,1.36261,1.36371,1.36219,1.36319,2253.32
2021.01.19 22:00:00,1.3632,1.36355,1.36275,1.36355,1614.615
2021.01.19 23:00:00,1.36355,1.36375,1.36311,1.36327,1344.455
2021.01.20 00:00:00,1.36329,1.36363,1.36297,1.36361,675.742
2021.01.20 01:00:00,1.36355,1.36482,1.36324,1.36448,2393.26
2021.01.20 02:00:00,1.36448,1.3651,1.36374,1.36419,2786.93
2021.01.20 03:00:00,1.3642,1.36514,1.36356,1.36442,2557.35
2021.01.20 04:00:00,1.36442,1.36576,1.36439,1.36528,1456.67
2021.01.20 05:00:00,1.36529,1.36575,1.36476,1.36514,1852.81
2021.01.20 06:00:00,1.36514,1.36546,1.36476,1.3651,1507.06
2021.01.20 07:00:00,1.36511,1.36581,1.36511,1.36551,1830.39
2021.01.20 08:00:00,1.36551,1.3669,1.36535,1.36566,2692.58
2021.01.20 09:00:00,1.36557,1.36714,1.36547,1.36699,3449.88
2021.01.20 10:00:00,1.36699,1.36787,1.36582,1.36787,5705.48
2021.01.20 11:00:00,1.36783,1.3699,1.3677,1.36915,7696.83
2021.01.20 12:00:00,1.36917,1.37189,1.36866,1.37045,8015.18
2021.01.20 13:00:00,1.37046,1.37057,1.3675,1.36788,5302.87
2021.01.20 14:00:00,1.3679,1.36856,1.36613,1.367,4734.24
2021.01.20 15:00:00,1.36697,1.36735,1.36598,1.36729,3552.12
2021.01.20 16:00:00,1.36729,1.36809,1.36346,1.36378,6731.29
2021.01.20 17:00:00,1.36379,1.36657,1.36245,1.36327,7951.37
2021.01.20 18:00:00,1.36326,1.36601,1.36239,1.36598,4710.16
2021.01.20 19:00:00,1.36596,1.366,1.36402,1.36428,3245.8
2021.01.20 20:00:00,1.36428,1.36482,1.36364,1.36478,1850.25
2021.01.20 21:00:00,1.36475,1.36476,1.36417,1.3645,2036.15
2021.01.20 22:00:00,1.36448,1.36592,1.36436,1.36583,1869.29
2021.01.20 23:00:00,1.36586,1.3661,1.36536,1.36571,691.195
2021.01.21 00:00:00,1.36572,1.36611,1.3654,1.3656,848.685
2021.01.21 01:00:00,1.36556,1.36748,1.36538,1.36671,1980.28
2021.01.21 02:00:00,1.36672,1.36706,1.36595,1.36704,1201.11
2021.01.21 03:00:00,1.36705,1.36823,1.36689,1.36734,2732.99
2021.01.21 04:00:00,1.36736,1.36851,1.36706,1.36819,1987.83
2021.01.21 05:00:00,1.36825,1.36847,1.36776,1.3682,1643.39
2021.01.21 06:00:00,1.36819,1.36847,1.36792,1.36837,767.39
2021.01.21 07:00:00,1.36838,1.36953,1.368,1.36948,1477.01
2021.01.21 08:00:00,1.36948,1.37099,1.36932,1.37084,2059.83
2021.01.21 09:00:00,1.37084,1.37113,1.36922,1.36975,3231.76
2021.01.21 10:00:00,1.36975,1.3731,1.36947,1.37301,6855.49
2021.01.21 11:00:00,1.373,1.37465,1.37264,1.37339,5284.57
2021.01.21 12:00:00,1.37339,1.37373,1.37187,1.37323,4646.38
2021.01.21 13:00:00,1.37324,1.37361,1.37125,1.37196,4100.45
2021.01.21 14:00:00,1.37196,1.37332,1.37088,1.37115,4918.91
2021.01.21 15:00:00,1.37117,1.37333,1.37091,1.37122,9298.32
2021.01.21 16:00:00,1.37122,1.37317,1.37074,1.37275,8666.47
2021.01.21 17:00:00,1.37277,1.37405,1.3723,1.37253,7152.96
2021.01.21 18:00:00,1.37254,1.37361,1.37123,1.37203,4928.89
2021.01.21 19:00:00,1.37203,1.37221,1.3706,1.37109,3197.48
2021.01.21 20:00:00,1.37108,1.37142,1.37038,1.37113,2556.6
2021.01.21 21:00:00,1.37112,1.37263,1.37109,1.37251,3262.51
2021.01.21 22:00:00,1.37252,1.37389,1.37214,1.37382,3441.88
2021.01.21 23:00:00,1.37383,1.37387,1.37297,1.37348,1409.92
2021.01.22 00:00:00,1.37349,1.3737,1.37324,1.37331,600.341
2021.01.22 01:00:00,1.37333,1.37365,1.37284,1.37294,1440.34
2021.01.22 02:00:00,1.37289,1.37364,1.37275,1.37292,2122.53
2021.01.22 03:00:00,1.37291,1.37292,1.37153,1.37174,2678.42
2021.01.22 04:00:00,1.37173,1.37224,1.37086,1.37181,2524.96
2021.01.22 05:00:00,1.37179,1.37217,1.37093,1.37173,1416.24
2021.01.22 06:00:00,1.37173,1.37201,1.37112,1.37118,1805.53
2021.01.22 07:00:00,1.37118,1.37141,1.37048,1.37075,1485.56
2021.01.22 08:00:00,1.37075,1.37076,1.36923,1.3696,2040.88
2021.01.22 09:00:00,1.3696,1.3696,1.36629,1.36689,4307.76
2021.01.22 10:00:00,1.36689,1.36967,1.36553,1.36926,5845.69
2021.01.22 11:00:00,1.36933,1.36998,1.36521,1.3668,7981.12
2021.01.22 12:00:00,1.36681,1.36693,1.36552,1.36599,3874.75
2021.01.22 13:00:00,1.36599,1.36767,1.36599,1.36684,4071.82
2021.01.22 14:00:00,1.36684,1.36776,1.36579,1.36615,4203.09
2021.01.22 15:00:00,1.36615,1.36615,1.36361,1.36476,5139.07
2021.01.22 16:00:00,1.36472,1.36637,1.36419,1.36623,4788.28
2021.01.22 17:00:00,1.36621,1.36739,1.3655,1.36699,6197.36
2021.01.22 18:00:00,1.36701,1.36853,1.36625,1.36832,5003.72
2021.01.22 19:00:00,1.36835,1.36849,1.3671,1.36798,3121.16
2021.01.22 20:00:00,1.36797,1.36853,1.36763,1.36814,1824.33
2021.01.22 21:00:00,1.36821,1.36936,1.36816,1.36825,1904.94
2021.01.22 22:00:00,1.36824,1.36854,1.36736,1.36811,1289.775
2021.01.22 23:00:00,1.3681,1.36899,1.36797,1.36899,4522.96
2021.01.25 00:00:00,1.36873,1.36874,1.36766,1.36809,1206.6
2021.01.25 01:00:00,1.36805,1.3692,1.36792,1.36862,2218.44
2021.01.25 02:00:00,1.36862,1.36915,1.36795,1.36854,1882.59
2021.01.25 03:00:00,1.36855,1.36885,1.36783,1.36827,2325.45
2021.01.25 04:00:00,1.36828,1.37023,1.36828,1.36994,2190.5
2021.01.25 05:00:00,1.36996,1.37076,1.3698,1.37016,1919.53
2021.01.25 06:00:00,1.37013,1.37086,1.36999,1.37042,1618.85
2021.01.25 07:00:00,1.37043,1.37158,1.37042,1.37154,2193.77
